,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
75,NGA001,728,125,125,96,1,125,125,125,125,125,728,216,216,216,216,216,216,216,216,216,179.1
76,NGA003,212,152,96,96,1,96,96,96,96,96,729,216,216,216,216,216,216,216,216,216,161.8
77,NGA004,730,96,96,96,1,96,96,96,96,96,730,216,216,216,216,216,216,216,216,216,161.9
78,NGA007,428,152,96,96,1,96,96,96,96,96,562,216,216,216,216,216,216,216,216,216,145.1
79,NGA008,1,1,1,1,1,1,1,1,1,1,518,216,216,216,216,216,216,216,216,216,74.2
80,NIC001,510,267,888,267,153,608,608,608,888,888,888,608,608,608,608,608,608,608,608,608,640.4
81,NIC002,212,212,153,212,212,153,153,212,212,212,212,212,212,212,212,212,212,212,212,212,194.3
82,PAK001,51,51,31,51,0,31,31,31,31,31,874,212,212,212,212,212,212,212,212,212,132.3
83,PAK004,772,772,854,518,0,581,854,854,854,854,854,212,212,212,212,212,212,212,212,212,643.5
84,PER002,510,510,153,153,267,153,152,152,152,152,866,607,212,607,607,607,212,607,607,607,280.7
85,PHL003,579,579,2,1,99,119,119,20,119,119,579,212,212,212,212,212,212,212,212,212,138.9
86,PRK001,99,99,99,13,13,457,457,457,457,457,884,215,215,215,215,215,215,215,215,215,350.9
87,PSE002,123,123,123,123,0,0,0,0,0,0,874,215,215,215,215,215,215,215,215,215,133.5
88,REG001,398,96,96,96,96,96,96,96,96,96,791,216,216,216,216,216,216,216,216,216,177.5
89,REG002,510,153,153,153,579,153,153,153,153,153,792,607,607,607,607,607,607,607,607,607,304.9
90,REG003,590,590,267,590,99,590,797,797,797,797,797,212,212,212,212,212,212,212,212,212,574.3
91,REG004,122,0,0,0,212,0,0,0,0,0,771,215,215,215,215,215,215,215,215,215,119.8
92,REG006,774,774,774,774,0,774,774,774,774,774,774,212,212,212,212,212,212,212,212,212,640.4
93,REG007,796,796,796,796,91,796,796,796,796,796,796,212,212,212,212,212,212,212,212,212,667.1
94,REG008,796,796,796,796,91,796,796,796,796,796,796,212,212,212,212,212,212,212,212,212,667.1
95,REG011,107,107,107,107,99,107,107,107,107,107,107,212,212,212,212,212,212,212,212,212,116.7
96,REG012,96,96,96,96,96,96,96,96,96,96,503,216,216,216,216,216,216,216,216,216,148.7
97,REG013,217,154,154,154,238,238,238,238,238,238,238,217,217,217,217,217,217,217,217,217,219.1
98,RWA002,866,152,152,152,243,152,152,152,152,152,866,216,216,216,216,216,216,216,216,216,238.9
99,SDN001,2,2,2,2,2,2,2,2,2,2,2,213,213,213,213,213,213,213,213,213,23.1
100,SDN005,2,2,2,2,2,2,2,2,2,2,2,509,509,509,509,509,509,509,509,509,52.7
101,SDN006,267,257,153,267,237,257,257,257,257,257,313,313,313,313,313,313,313,313,313,313,256.8
102,SDN007,2,2,2,2,2,2,2,2,2,2,2,190,190,190,190,190,190,190,190,190,20.8
103,SDN008,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
104,SEN002,268,152,152,566,888,152,152,152,152,152,888,212,212,212,212,212,212,212,212,212,346.6
105,SLV001,266,267,267,267,153,153,153,153,153,267,868,608,608,608,608,608,608,608,608,608,304.2
106,SOM001,618,98,98,98,98,98,98,98,98,98,881,213,213,213,213,213,213,213,213,213,187.8
107,SOM002,37,37,37,37,37,37,37,37,37,37,37,608,608,608,608,608,608,608,608,608,94.1
108,SOM004,41,41,15,15,41,15,15,15,15,15,41,426,426,426,426,426,426,426,426,426,61.3
109,SSD001,733,701,701,128,213,128,128,128,128,128,733,213,213,213,213,213,213,213,213,213,262.8
110,SWZ001,267,125,125,503,243,125,125,125,125,125,509,216,216,216,216,216,216,216,216,216,222.1
111,SYR001,123,123,123,0,0,0,0,0,0,0,882,215,215,215,215,215,215,215,215,215,122
112,TCD001,190,96,190,96,96,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,171.2
113,TCD003,866,96,96,96,96,258,258,258,258,258,866,216,216,216,216,216,216,216,216,216,266
114,TCD004,463,463,463,96,866,463,463,463,463,463,866,216,216,216,216,216,216,216,216,216,482.2
115,TCD005,463,463,463,96,96,463,463,463,463,463,866,216,216,216,216,216,216,216,216,216,405.2
116,TCD006,866,463,463,866,96,336,336,336,336,336,608,216,216,216,216,216,216,216,216,216,392.9
117,THA001,701,15,15,15,127,153,153,15,153,153,868,212,212,212,212,212,212,212,212,212,186.4
118,THA002,701,701,701,701,127,457,457,457,457,457,868,212,212,212,212,212,212,212,212,212,489.4
119,THA003,586,153,15,15,153,153,153,15,153,153,868,212,212,212,212,212,212,212,212,212,189
120,TLS002,64,64,64,34,64,64,64,34,64,64,64,63,63,63,63,63,63,63,63,63,57.9
121,TTO002,853,579,824,824,213,267,510,510,510,510,579,213,213,213,213,213,213,213,213,213,496
122,TUN002,274,385,385,385,2,866,866,866,866,866,866,215,215,215,215,215,215,215,215,215,618.3
123,TUR001,866,866,0,0,0,0,0,0,0,0,866,216,216,216,216,216,216,216,216,216,108.2
124,TUR002,866,826,0,0,866,0,0,0,0,0,866,216,216,216,216,216,216,216,216,216,194.8
125,TUR003,866,866,0,0,0,0,0,0,0,0,866,216,216,216,216,216,216,216,216,216,108.2
126,TUR004,866,866,866,866,0,866,866,866,866,866,866,216,216,216,216,216,216,216,216,216,714.4
127,TZA002,707,152,152,152,707,152,152,152,152,152,882,216,216,216,216,216,216,216,216,216,286.9
128,UGA005,579,390,213,213,390,313,313,313,313,313,338,579,579,579,579,579,579,579,579,579,329.8
129,UKR002,866,457,457,107,91,107,107,107,107,107,457,212,212,212,212,212,212,212,212,212,185.9
130,VCT002,64,64,64,64,64,64,64,64,64,64,64,63,63,63,63,63,63,63,63,63,63.9
131,VEN001,266,153,153,153,510,153,153,153,237,237,733,607,607,607,607,607,607,607,607,607,308.9
132,YEM001,42,42,42,42,42,42,42,42,42,42,884,805,805,805,805,805,805,805,805,805,202.5
133,YEM002,42,35,35,254,42,35,35,35,35,35,854,805,805,805,805,805,805,805,805,805,216.5
134,ZMB002,195,195,195,670,243,195,195,195,195,195,868,216,216,216,216,216,216,216,216,216,316.7
135,ZWE001,267,152,152,518,96,152,152,152,152,152,216,216,216,216,216,216,216,216,216,216,195.8
