,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
10,CMR002,772,217,217,188,188,217,217,217,217,217,885,118,118,118,118,118,118,118,118,118,268.1
11,CMR003,960,217,217,188,188,217,217,217,217,217,772,119,119,119,119,119,119,119,119,119,256.9
12,CMR004,960,244,244,188,244,244,244,244,244,244,960,119,119,119,119,119,119,119,119,119,297.5
13,COD001,360,188,265,73,73,265,265,265,265,265,960,115,115,115,115,115,115,115,115,115,281.1
14,COG001,266,266,266,266,266,266,266,266,266,266,266,113,113,113,113,113,113,113,113,113,250.7
15,COL001,358,13,13,13,245,13,13,13,13,13,959,114,114,114,114,114,114,114,114,114,140.9
16,COL002,245,13,13,13,602,13,13,13,13,13,959,107,107,107,107,107,107,107,107,107,175.9
17,CRI002,602,359,245,245,457,245,245,245,359,359,903,118,118,118,118,118,118,118,118,118,342.1
18,DJI001,18,18,18,18,18,18,18,18,18,18,18,109,109,109,109,109,109,109,109,109,27.1
19,DJI002,18,18,18,18,18,18,18,18,18,18,85,109,109,109,109,109,109,109,109,109,33.8
20,DJI003,18,18,18,18,18,18,18,18,18,18,18,109,109,109,109,109,109,109,109,109,27.1
21,DZA002,671,602,477,477,58,671,671,671,671,671,477,112,112,112,112,112,112,112,112,112,495.6
22,DZA003,602,958,671,671,58,671,671,671,671,671,958,112,112,112,112,112,112,112,112,112,582.5
23,DZA004,464,464,464,464,310,464,464,464,464,464,464,112,112,112,112,112,112,112,112,112,413.4
24,ECU002,602,244,244,244,457,244,244,244,244,244,959,121,121,121,121,121,121,121,121,121,324.5
25,EGY002,519,184,58,94,58,58,58,94,94,94,962,122,122,122,122,122,122,122,122,122,169.2
26,ERI001,358,679,244,244,244,305,305,305,305,305,960,119,119,119,119,119,119,119,119,119,333.6
27,ESP002,245,245,93,93,93,93,93,93,93,93,959,123,123,123,123,123,123,123,123,123,182.6
28,ETH001,106,106,106,14,14,106,106,106,106,106,106,109,109,109,109,109,109,109,109,109,87.9
29,ETH002,106,14,14,14,14,14,14,14,14,14,106,109,109,109,109,109,109,109,109,109,32.7
30,ETH003,106,106,106,14,14,14,14,14,14,14,106,109,109,109,109,109,109,109,109,109,41.9
31,ETH004,106,106,14,14,14,14,14,14,14,14,106,109,109,109,109,109,109,109,109,109,32.7
32,GRC002,884,15,15,15,15,15,15,15,15,15,968,114,114,114,114,114,114,114,114,114,120.2
33,GTM001,358,359,359,359,245,245,245,245,245,359,825,119,119,118,118,119,119,118,118,118,324.6
34,HND001,358,359,359,359,245,286,286,286,286,359,960,116,116,116,116,118,118,116,116,116,354.2
35,HND002,304,245,245,245,304,245,245,245,304,304,304,108,108,108,108,108,108,108,108,108,254.9
36,HTI001,976,43,43,43,43,30,30,30,30,30,43,112,112,112,112,112,112,112,112,112,43.4
37,HTI002,43,43,30,43,41,41,41,41,41,41,43,43,43,43,43,43,43,43,43,43,40.5
38,IDN002,610,610,610,63,106,610,610,610,610,610,793,127,127,127,127,127,127,127,127,127,474.9
39,IND002,246,246,246,246,106,246,246,246,246,246,673,129,129,129,129,134,134,129,129,129,263
40,IRN004,199,199,15,15,549,15,15,15,15,15,199,112,112,112,112,112,112,112,112,112,96.5
41,IRQ001,245,245,245,15,15,15,15,15,15,15,519,116,116,116,116,116,116,116,116,116,98.5
42,IRQ002,245,215,186,15,15,186,186,186,186,186,602,116,116,116,116,116,116,116,116,116,186.4
43,IRQ003,245,15,15,15,308,15,15,15,15,15,958,116,116,116,116,116,116,116,116,116,148.7
44,ITA002,958,93,93,93,93,93,93,93,93,93,958,121,121,121,121,121,121,121,121,121,182.3
45,JOR002,93,93,15,15,304,93,93,93,93,93,454,115,115,115,115,115,115,115,115,115,136.8
46,KEN001,13,13,13,13,13,13,13,13,13,13,13,10,10,10,9,10,10,10,10,10,12.7
47,KEN002,13,13,13,13,13,13,13,13,13,13,13,113,113,113,9,113,113,113,113,9,23
48,KEN003,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,12.7
49,LBN002,50,50,50,15,337,50,50,50,50,50,482,114,114,114,114,114,114,114,114,114,124.8
50,LBN004,50,50,15,215,15,50,50,50,50,50,519,114,114,114,114,114,114,114,114,114,112.8
51,LBY001,519,184,519,57,57,183,183,183,183,183,519,116,116,116,116,116,116,116,116,116,218.3
52,LBY002,367,184,57,57,57,57,57,57,57,57,519,120,120,120,120,120,120,120,120,120,109.5
53,LSO002,18,18,18,356,18,18,18,18,18,18,18,113,113,113,113,113,113,113,113,113,61.3
54,MAR002,366,477,477,477,56,671,671,671,671,671,958,115,115,115,115,115,115,115,115,115,543.8
55,MDG002,18,18,18,18,18,18,18,18,18,18,18,127,127,127,127,127,127,127,127,127,28.9
56,MEX001,2,2,2,2,2,2,2,2,2,2,2,108,111,111,108,111,111,111,111,111,12.6
57,MEX002,2,2,2,2,245,2,2,2,2,2,671,108,108,108,108,108,108,108,108,108,103.8
58,MEX003,2,2,2,2,2,2,2,2,2,2,2,108,108,108,108,108,108,108,108,108,12.6
59,MLI001,360,202,202,65,65,202,202,202,202,202,980,115,115,115,115,115,115,115,115,115,243.7
60,MMR001,64,64,94,10,10,64,94,64,241,241,241,114,114,114,114,114,114,114,114,114,117.3
61,MMR002,241,241,241,30,191,241,241,241,241,241,241,114,114,114,114,114,114,114,114,114,202.2
62,MMR003,241,241,241,10,191,241,241,241,241,241,241,114,114,114,114,114,114,114,114,114,200.2
63,MMR004,65,65,65,10,99,65,99,65,99,99,99,99,99,99,99,99,99,99,99,99,79.9
64,MOZ004,216,77,77,77,77,77,77,77,77,77,77,111,111,111,111,111,111,111,111,111,80.4
65,MRT002,959,50,50,50,50,50,50,50,50,50,959,113,113,113,113,113,113,113,113,113,147.2
66,MRT003,367,50,50,400,50,50,50,50,50,231,400,113,113,113,113,113,113,113,113,113,144.4
67,MWI002,18,18,18,763,18,18,18,18,18,18,18,122,122,122,122,122,122,122,122,122,102.9
68,MYS001,188,185,10,10,188,10,188,10,185,185,185,116,116,116,116,116,116,116,116,116,108.7
69,NAM002,81,81,81,601,18,81,81,81,81,81,81,113,113,113,113,113,113,113,113,113,129.9
70,NER001,961,244,244,2,2,244,244,244,244,244,961,113,113,113,113,113,113,113,113,113,254.2
71,NER002,961,244,244,1,1,244,244,244,244,244,961,113,113,113,113,113,113,113,113,113,254
72,NER003,961,244,244,1,1,244,244,244,244,244,961,113,113,113,113,113,113,113,113,113,254
73,NER004,244,244,244,1,1,244,244,244,244,244,654,113,113,113,113,113,113,113,113,113,223.3
74,NGA001,820,51,51,51,93,51,51,51,51,51,820,112,112,112,112,112,112,112,112,112,138.2
75,NGA003,304,51,51,188,93,51,51,51,51,51,821,112,112,112,112,112,112,112,112,112,152
76,NGA004,822,188,51,51,93,51,51,51,51,51,822,112,112,112,112,112,112,112,112,112,138.4
77,NGA007,520,51,51,188,93,51,51,51,51,51,654,112,112,112,112,112,112,112,112,112,135.3
78,NGA008,93,93,93,93,93,93,93,93,93,93,610,112,112,112,112,112,112,112,112,112,146.6
79,NIC001,602,359,980,359,245,700,700,700,980,980,980,114,114,114,108,114,114,114,114,114,673.8
80,NIC002,304,304,245,304,304,245,245,304,304,304,304,108,108,108,108,108,108,108,108,108,266.7
81,PAK001,143,15,15,15,15,15,15,15,15,15,966,111,111,111,111,111,111,111,111,111,119.7
82,PAK004,864,864,946,610,15,673,946,946,946,946,946,111,111,111,111,111,111,111,111,111,708.5
83,PER002,602,602,245,245,359,245,244,244,244,244,958,121,121,121,121,121,121,121,121,121,314.9
84,PHL003,671,66,2,2,66,2,211,2,211,211,671,121,121,121,121,121,121,121,121,121,149.9
85,PRK001,191,191,191,105,10,549,549,549,549,549,976,123,123,123,123,123,123,123,123,123,415
86,PSE002,215,215,215,15,15,92,92,92,92,92,966,120,120,120,120,120,120,120,120,120,179.1
87,REG001,490,188,188,188,188,188,188,188,188,188,883,111,111,111,111,111,111,111,111,111,249.8
88,REG002,602,245,245,245,671,245,245,245,245,245,884,107,107,107,107,107,107,107,107,107,337.7
89,REG003,682,682,359,682,191,682,889,889,889,889,889,111,111,111,111,111,111,111,111,111,647
90,REG004,214,15,15,15,304,15,15,15,15,15,863,111,111,111,111,111,111,111,111,111,138.3
91,REG006,15,15,15,15,15,15,15,15,15,15,866,111,111,111,111,111,111,111,111,111,109.7
92,REG007,888,888,888,888,183,888,888,888,888,888,888,112,112,112,112,112,112,112,112,112,739.9
93,REG008,888,888,888,888,183,888,888,888,888,888,888,112,112,112,112,112,112,112,112,112,739.9
94,REG011,199,199,199,199,191,199,199,199,199,199,199,112,112,112,112,112,112,112,112,112,189.5
95,REG012,18,18,18,18,18,18,18,18,18,18,18,109,109,109,109,109,109,109,109,109,27.1
96,REG013,309,246,246,246,330,330,330,330,330,330,330,113,113,113,113,113,113,113,113,113,291.5
97,RWA002,958,244,244,244,335,244,244,244,244,244,958,111,111,111,111,111,111,111,111,111,311.2
98,SDN001,94,94,94,17,17,94,94,94,94,94,94,116,116,116,116,116,116,116,116,116,80.8
99,SDN005,94,94,94,17,17,17,17,17,17,17,17,116,116,116,116,116,116,116,116,116,34.6
100,SDN006,17,17,17,17,17,17,17,17,17,17,17,116,116,116,116,116,116,116,116,116,26.9
101,SDN007,94,94,94,17,17,17,17,17,17,17,94,116,116,116,116,116,116,116,116,116,42.3
102,SDN008,153,66,17,17,17,66,66,66,66,66,153,116,116,116,116,116,116,116,116,116,65
103,SEN002,360,244,244,658,980,244,244,244,244,244,980,113,113,113,113,113,113,113,113,113,419.5
104,SLV001,358,359,359,359,245,245,245,245,245,359,960,119,119,119,119,120,120,119,119,119,338.1
105,SOM001,710,190,190,190,190,190,190,190,190,190,973,120,120,120,120,120,120,120,120,120,261.3
106,SOM002,129,129,129,129,129,129,129,129,129,129,129,119,119,119,119,119,119,119,119,119,128
107,SSD001,825,793,793,220,305,220,220,220,220,220,825,119,119,119,119,119,119,119,119,119,336.2
108,SWZ001,81,81,81,595,18,81,81,81,81,81,81,113,113,113,113,113,113,113,113,113,129.3
109,SYR001,215,215,215,92,15,92,92,92,92,92,974,120,120,120,120,120,120,120,120,120,187.6
110,TCD001,282,188,282,188,188,282,282,282,282,282,282,112,112,112,112,112,112,112,112,112,246.2
111,TCD003,958,188,188,188,188,350,350,350,350,350,958,112,112,112,112,112,112,112,112,112,338.4
112,TCD004,555,555,555,188,958,555,555,555,555,555,958,112,112,112,112,112,112,112,112,112,554.6
113,TCD005,555,555,555,188,188,555,555,555,555,555,958,111,111,111,111,111,111,111,111,111,477.5
114,TCD006,958,555,555,958,188,428,428,428,428,428,700,111,111,111,111,111,111,111,111,111,465.2
115,THA001,793,107,107,107,219,245,245,107,245,245,960,122,122,122,122,122,122,122,122,122,260.2
116,THA002,793,793,793,793,219,549,549,549,549,549,960,122,122,122,122,122,122,122,122,122,563.2
117,THA003,678,245,107,107,245,245,245,107,245,245,960,122,122,122,122,122,122,122,122,122,262.8
118,TTO002,945,671,916,916,305,359,602,602,602,602,671,115,115,115,115,116,115,115,115,115,569
119,TUN002,366,477,477,477,56,958,958,958,958,958,958,116,116,116,116,116,116,116,116,116,687.4
120,TUR001,958,958,15,15,15,15,15,15,15,15,958,113,113,113,113,113,113,113,113,113,119.1
121,TUR002,958,918,15,15,958,15,15,15,15,15,958,113,113,113,113,113,113,113,113,113,213.4
122,TUR003,958,958,15,15,15,15,15,15,15,15,958,113,113,113,113,113,113,113,113,113,119.1
123,TUR004,958,958,958,958,15,958,958,958,958,958,958,113,113,113,113,113,113,113,113,113,779.2
124,TZA002,81,81,81,81,18,81,81,81,81,81,81,122,122,122,122,122,122,122,122,122,78.8
125,UGA005,671,13,13,13,482,13,13,13,13,13,430,111,111,111,111,111,111,111,111,111,111.4
126,UKR002,958,549,549,199,183,199,199,199,199,199,549,123,123,123,123,123,123,123,123,123,259.8
127,VEN001,358,245,245,245,602,245,245,245,329,329,825,113,113,113,113,114,114,113,113,113,342.3
128,YEM001,1,1,1,1,1,1,1,1,1,1,976,106,106,106,106,106,106,106,106,106,109
129,YEM002,1,1,1,1,1,2,2,2,2,2,946,106,106,106,106,106,106,106,106,106,106.5
130,ZMB002,18,18,18,762,18,18,18,18,18,18,18,114,114,114,114,114,114,114,114,114,102
131,ZWE001,85,85,85,85,18,85,85,85,85,85,85,123,123,123,123,123,123,123,123,123,82.1
