,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
13,COD001,391,219,296,104,104,296,296,296,296,296,991,146,146,146,146,146,146,146,146,146,312.1
14,COG001,297,297,297,297,297,297,297,297,297,297,297,144,144,144,144,144,144,144,144,144,281.7
15,COL001,389,44,44,6,12,44,44,44,44,44,990,145,145,145,145,145,145,145,145,145,141.7
16,COL002,276,44,44,44,633,44,44,44,44,44,990,138,138,138,138,138,138,138,138,138,206.9
17,CRI002,633,390,276,276,488,276,276,276,390,390,934,149,149,149,149,149,149,149,149,149,373.1
18,DJI001,49,49,49,49,49,49,49,49,49,49,49,140,140,140,140,140,140,140,140,140,58.1
19,DJI002,49,49,49,49,49,49,49,49,49,49,116,140,140,140,140,140,140,140,140,140,64.8
20,DJI003,49,49,49,49,49,49,49,49,49,49,49,140,140,140,140,140,140,140,140,140,58.1
21,DZA002,702,633,508,508,89,702,702,702,702,702,508,143,143,143,143,143,143,143,143,143,526.6
22,DZA003,633,989,702,702,89,702,702,702,702,702,989,143,143,143,143,143,143,143,143,143,613.5
23,DZA004,495,495,495,495,341,495,495,495,495,495,495,143,143,143,143,143,143,143,143,143,444.4
24,ECU002,633,275,275,275,488,275,275,275,275,275,990,152,152,152,152,152,152,152,152,152,355.5
25,EGY002,550,215,89,125,89,89,89,125,125,125,993,153,153,153,153,153,153,153,153,153,200.2
26,ERI001,389,710,275,275,275,336,336,336,336,336,991,150,150,150,150,150,150,150,150,150,364.6
27,ESP002,276,276,124,124,124,124,124,124,124,124,990,154,154,154,154,154,154,154,154,154,213.6
28,ETH001,137,137,137,45,45,137,137,137,137,137,137,140,140,140,140,140,140,140,140,140,118.9
29,ETH002,137,45,45,45,45,45,45,45,45,45,137,140,140,140,140,140,140,140,140,140,63.7
30,ETH003,137,137,137,45,45,45,45,45,45,45,137,140,140,140,140,140,140,140,140,140,72.9
31,ETH004,137,137,45,45,45,45,45,45,45,45,137,140,140,140,140,140,140,140,140,140,63.7
32,GRC002,915,46,46,46,46,46,46,46,46,46,999,145,145,145,145,145,145,145,145,145,151.2
33,GTM001,389,390,390,390,276,276,276,276,276,390,856,150,150,149,149,150,150,149,149,149,355.6
34,HND001,389,390,390,390,276,317,317,317,317,390,991,147,147,147,147,149,149,147,147,147,385.2
35,HTI001,1007,74,74,74,74,61,61,61,61,61,74,143,143,143,143,143,143,143,143,143,74.4
36,HTI002,74,74,61,74,72,72,72,72,72,72,74,74,74,74,74,74,74,74,74,74,71.5
37,IDN002,641,641,641,94,137,641,641,641,641,641,824,158,158,158,158,158,158,158,158,158,505.9
38,IND002,277,277,277,277,137,277,277,277,277,277,704,160,160,160,160,165,165,160,160,160,294
39,IRN004,230,230,46,46,580,46,46,46,46,46,230,143,143,143,143,143,143,143,143,143,127.5
40,IRQ001,276,276,276,46,46,46,46,46,46,46,550,147,147,147,147,147,147,147,147,147,129.5
41,IRQ002,276,246,217,46,46,217,217,217,217,217,633,147,147,147,147,147,147,147,147,147,217.4
42,IRQ003,276,46,46,46,339,46,46,46,46,46,989,147,147,147,147,147,147,147,147,147,179.7
43,ITA002,989,124,124,124,124,124,124,124,124,124,989,152,152,152,152,152,152,152,152,152,213.3
44,JOR002,124,124,46,46,335,124,124,124,124,124,485,146,146,146,146,146,146,146,146,146,167.8
45,KEN001,44,44,44,44,44,44,44,44,44,44,44,41,41,41,40,41,41,41,41,41,43.7
46,KEN002,44,44,44,44,44,44,44,44,44,44,44,144,144,144,40,144,144,144,144,40,54
47,KEN003,44,44,44,44,44,44,44,44,44,44,44,41,41,41,41,41,41,41,41,41,43.7
48,LBN002,81,81,81,46,368,81,81,81,81,81,513,145,145,145,145,145,145,145,145,145,155.8
49,LBN004,81,81,46,246,46,81,81,81,81,81,550,145,145,145,145,145,145,145,145,145,143.8
50,LBY001,550,215,550,88,88,214,214,214,214,214,550,147,147,147,147,147,147,147,147,147,249.3
51,LBY002,398,215,88,88,88,88,88,88,88,88,550,151,151,151,151,151,151,151,151,151,140.5
52,LSO002,49,49,49,387,49,49,49,49,49,49,49,144,144,144,144,144,144,144,144,144,92.3
53,MAR002,397,508,508,508,87,702,702,702,702,702,989,146,146,146,146,146,146,146,146,146,574.8
54,MDG002,49,49,49,49,49,49,49,49,49,49,49,158,158,158,158,158,158,158,158,158,59.9
55,MEX001,33,33,33,33,33,33,33,33,33,33,33,139,142,142,139,142,142,142,142,142,43.6
56,MEX002,33,33,33,33,276,33,33,33,33,33,702,139,139,139,139,139,139,139,139,139,134.8
57,MEX003,33,33,33,33,33,33,33,33,33,33,33,139,139,139,139,139,139,139,139,139,43.6
58,MLI001,391,233,233,96,96,233,233,233,233,233,1011,146,146,146,146,146,146,146,146,146,274.7
59,MMR001,95,95,125,41,41,95,125,95,272,272,272,145,145,145,145,145,145,145,145,145,148.3
60,MMR002,272,272,272,61,222,272,272,272,272,272,272,145,145,145,145,145,145,145,145,145,233.2
61,MMR003,272,272,272,41,222,272,272,272,272,272,272,145,145,145,145,145,145,145,145,145,231.2
62,MMR004,96,96,96,41,130,96,130,96,130,130,130,130,130,130,130,130,130,130,130,130,110.9
63,MOZ004,247,108,108,23,23,108,108,23,23,108,108,142,142,142,142,142,142,142,142,142,77.4
64,MRT002,990,81,81,81,81,81,81,81,81,81,990,144,144,144,144,144,144,144,144,144,178.2
65,MRT003,398,81,81,431,81,81,81,81,81,262,431,144,144,144,144,144,144,144,144,144,175.4
66,MWI002,49,49,49,794,49,49,49,49,49,49,49,153,153,153,153,153,153,153,153,153,133.9
67,MYS001,219,216,11,11,219,11,219,11,216,216,216,147,147,147,147,147,147,147,147,147,127.7
68,NAM002,112,112,112,632,49,112,112,112,112,112,112,144,144,144,144,144,144,144,144,144,160.9
69,NER001,992,275,275,33,33,275,275,275,275,275,992,144,144,144,144,144,144,144,144,144,285.2
70,NER002,992,275,275,32,32,275,275,275,275,275,992,144,144,144,144,144,144,144,144,144,285
71,NER003,992,275,275,32,32,275,275,275,275,275,992,144,144,144,144,144,144,144,144,144,285
72,NER004,275,275,275,32,32,275,275,275,275,275,685,144,144,144,144,144,144,144,144,144,254.3
73,NGA001,851,82,82,82,124,82,82,82,82,82,851,143,143,143,143,143,143,143,143,143,169.2
74,NGA003,335,82,82,219,124,82,82,82,82,82,852,143,143,143,143,143,143,143,143,143,183
75,NGA004,853,219,82,82,124,82,82,82,82,82,853,143,143,143,143,143,143,143,143,143,169.4
76,NGA007,551,82,82,219,124,82,82,82,82,82,685,143,143,143,143,143,143,143,143,143,166.3
77,NGA008,124,124,124,124,124,124,124,124,124,124,641,143,143,143,143,143,143,143,143,143,177.6
78,NIC001,633,390,1011,390,276,731,731,731,1011,1011,1011,145,145,145,139,145,145,145,145,145,704.8
79,PAK001,174,46,46,46,46,46,46,46,46,46,997,142,142,142,142,142,142,142,142,142,150.7
80,PAK004,895,895,977,641,46,704,977,977,977,977,977,142,142,142,142,142,142,142,142,142,739.5
81,PER002,633,633,276,276,390,276,275,275,275,275,989,152,152,152,152,152,152,152,152,152,345.9
82,PHL003,702,97,33,33,97,33,242,33,242,242,702,152,152,152,152,152,152,152,152,152,180.9
83,PRK001,222,222,222,136,11,580,580,580,580,580,1007,154,154,154,154,154,154,154,154,154,443
84,PSE002,246,246,246,46,46,123,123,123,123,123,997,151,151,151,151,151,151,151,151,151,210.1
85,REG001,521,219,219,219,219,219,219,219,219,219,914,142,142,142,142,142,142,142,142,142,280.8
86,REG002,633,276,276,276,702,276,276,276,276,276,915,138,138,138,138,138,138,138,138,138,368.7
87,REG003,713,713,390,713,222,713,920,920,920,920,920,142,142,142,142,142,142,142,142,142,678
88,REG004,245,46,46,46,335,46,46,46,46,46,894,142,142,142,142,142,142,142,142,142,169.3
89,REG006,46,46,46,46,46,46,46,46,46,46,897,142,142,142,142,142,142,142,142,142,140.7
90,REG007,919,919,919,919,214,919,919,919,919,919,919,143,143,143,143,143,143,143,143,143,770.9
91,REG008,919,919,919,919,214,919,919,919,919,919,919,143,143,143,143,143,143,143,143,143,770.9
92,REG011,230,230,230,230,222,230,230,230,230,230,230,143,143,143,143,143,143,143,143,143,220.5
93,REG012,49,49,49,49,49,49,49,49,49,49,49,140,140,140,140,140,140,140,140,140,58.1
94,REG013,340,277,277,277,361,361,361,361,361,361,361,144,144,144,144,144,144,144,144,144,322.5
95,RWA002,989,275,275,275,366,275,275,275,275,275,989,142,142,142,142,142,142,142,142,142,342.2
96,SDN001,125,125,125,48,48,125,125,125,125,125,125,147,147,147,147,147,147,147,147,147,111.8
97,SDN005,125,125,125,48,48,48,48,48,48,48,48,147,147,147,147,147,147,147,147,147,65.6
98,SDN006,48,48,48,48,48,48,48,48,48,48,48,147,147,147,147,147,147,147,147,147,57.9
99,SDN007,125,125,125,48,48,48,48,48,48,48,125,147,147,147,147,147,147,147,147,147,73.3
100,SDN008,184,97,48,48,48,97,97,97,97,97,184,147,147,147,147,147,147,147,147,147,96
101,SEN002,391,275,275,689,1011,275,275,275,275,275,1011,144,144,144,144,144,144,144,144,144,450.5
102,SLV001,389,390,390,390,276,276,276,276,276,390,991,150,150,150,150,151,151,150,150,150,369.1
103,SOM001,741,221,221,221,221,221,221,221,221,221,1004,151,151,151,151,151,151,151,151,151,292.3
104,SOM002,160,160,160,160,160,160,160,160,160,160,160,150,150,150,150,150,150,150,150,150,159
105,SSD001,856,824,824,251,336,251,251,251,251,251,856,150,150,150,150,150,150,150,150,150,367.2
106,SWZ001,112,112,112,626,49,112,112,112,112,112,112,144,144,144,144,144,144,144,144,144,160.3
107,SYR001,246,246,246,123,46,123,123,123,123,123,1005,151,151,151,151,151,151,151,151,151,218.6
108,TCD001,313,219,313,219,219,313,313,313,313,313,313,143,143,143,143,143,143,143,143,143,277.2
109,TCD003,989,219,219,219,219,381,381,381,381,381,989,143,143,143,143,143,143,143,143,143,369.4
110,TCD004,586,586,586,219,989,586,586,586,586,586,989,143,143,143,143,143,143,143,143,143,585.6
111,TCD005,586,586,586,219,219,586,586,586,586,586,989,142,142,142,142,142,142,142,142,142,508.5
112,TCD006,989,586,586,989,219,459,459,459,459,459,731,142,142,142,142,142,142,142,142,142,496.2
113,THA001,824,11,11,11,250,276,11,11,276,276,991,153,153,153,153,153,153,153,153,153,226.6
114,THA002,824,824,4,824,250,580,580,580,580,580,991,153,153,153,153,153,153,153,153,153,512.2
115,THA003,709,11,11,11,276,276,276,11,276,276,991,153,153,153,153,153,153,153,153,153,255.7
116,TTO002,976,702,947,947,336,390,633,633,633,633,702,146,146,146,146,147,146,146,146,146,600
117,TUN002,397,508,508,508,87,989,989,989,989,989,989,147,147,147,147,147,147,147,147,147,718.4
118,TUR001,989,989,46,46,46,46,46,46,46,46,989,144,144,144,144,144,144,144,144,144,150.1
119,TUR002,989,949,46,46,989,46,46,46,46,46,989,144,144,144,144,144,144,144,144,144,244.4
120,TUR003,989,989,46,46,46,46,46,46,46,46,989,144,144,144,144,144,144,144,144,144,150.1
121,TUR004,989,989,989,989,46,989,989,989,989,989,989,144,144,144,144,144,144,144,144,144,810.2
122,TZA002,112,112,112,112,49,112,112,112,112,112,112,153,153,153,153,153,153,153,153,153,109.8
123,UGA005,702,44,44,44,513,44,44,44,44,44,461,142,142,142,142,142,142,142,142,142,142.4
124,UKR002,989,580,580,230,214,230,230,230,230,230,580,154,154,154,154,154,154,154,154,154,290.8
125,VEN001,389,276,276,276,633,276,276,276,360,360,856,144,144,144,144,145,145,144,144,144,373.3
126,YEM001,32,32,32,32,32,32,32,32,32,32,1007,137,137,137,137,137,137,137,137,137,140
127,YEM002,32,32,32,32,32,33,33,33,33,33,977,137,137,137,137,137,137,137,137,137,137.5
128,ZMB002,49,49,49,793,49,49,49,49,49,49,49,145,145,145,145,145,145,145,145,145,133
129,ZWE001,116,116,116,116,49,116,116,116,116,116,116,154,154,154,154,154,154,154,154,154,113.1
