,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
26,TCD008,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
27,CHN002,62,62,-2,-2,-2,-2,-2,-2,-2,-2,89,86,86,86,86,86,86,86,86,86,15.9
28,COL001,-7,154,154,-6,364,-15,-15,-15,-15,-15,594,334,334,334,334,334,334,334,334,334,136.5
29,COL002,519,519,-6,-6,237,-6,-6,-6,-6,-6,594,334,334,334,334,334,334,334,334,334,112.3
30,COG002,594,594,289,289,-2,-15,-15,-15,-15,-15,594,334,334,334,334,334,334,334,334,334,142.9
31,CRI002,237,-6,-6,-6,92,-6,-6,-6,-6,-6,538,335,335,335,335,335,335,335,335,335,92.3
32,DJI001,-7,288,40,288,288,-16,-7,-7,-7,-7,288,288,288,288,288,288,288,288,288,288,114.8
33,DJI002,-7,306,306,306,288,429,519,306,429,594,594,334,334,334,334,334,334,334,334,334,410.5
34,DJI003,-7,-7,306,553,288,-7,-7,-7,-7,-7,492,334,334,334,334,334,334,334,334,334,193.8
35,PRK001,611,315,315,334,611,184,184,184,184,184,611,334,334,334,334,334,334,334,334,334,312.5
36,COD001,-5,62,334,-2,-2,-15,-15,-15,-15,-15,595,289,289,289,289,289,289,289,289,289,113.9
37,COD003,93,93,93,93,93,93,93,93,93,93,93,89,89,89,89,89,89,89,89,89,92.6
38,ECU002,237,237,-6,-6,92,-6,-6,-6,-6,-6,594,334,334,334,334,334,334,334,334,334,97.8
39,EGY002,154,112,112,112,40,112,112,112,112,154,597,334,334,334,334,334,334,334,334,334,179.7
40,SLV001,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,595,335,335,335,335,335,335,335,335,335,88.2
41,ERI001,-7,314,314,314,288,314,506,314,506,506,595,334,334,334,334,334,334,334,334,334,399.1
42,SWZ002,-6,-5,-5,230,-5,-5,-5,-5,-5,-5,236,236,236,236,236,236,236,236,236,236,66.7
43,ETH001,-7,154,154,93,-7,-7,-7,-7,-7,-7,593,334,334,334,334,334,334,334,334,334,113.2
44,ETH002,117,-19,-7,-7,117,40,40,40,40,40,117,117,116,117,116,117,116,117,117,117,53.7
45,ETH003,91,91,40,40,91,40,40,40,40,40,40,86,86,86,86,86,86,86,86,86,49.7
46,GRC002,519,-5,-5,-5,-5,-5,-5,-5,-5,-5,603,337,337,337,337,337,337,337,337,337,90
47,GTM001,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,460,335,335,335,335,335,335,335,335,335,74.7
48,HTI001,611,-6,-6,-6,-6,-6,-6,-6,-6,-6,611,345,345,345,345,345,345,345,345,345,90.8
49,HND001,-7,-6,-6,-6,237,-6,-6,-6,-6,-6,595,335,335,335,335,335,335,335,335,335,112.5
50,IND001,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,117,117,-6,117,117,117,117,117,117,117,18.6
51,IND002,551,551,551,551,-6,523,551,551,551,551,308,337,337,337,337,337,337,337,337,337,446.8
52,IND003,117,-14,33,117,117,-6,33,33,117,117,117,117,117,117,117,117,117,117,117,117,79.5
53,IND005,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,16,16,16,16,16,16,16,16,16,-3.8
54,REG003,317,317,-6,317,-6,317,524,524,524,524,524,337,337,337,337,337,337,337,337,337,357.9
55,IDN002,245,245,245,245,-2,245,245,245,245,245,428,334,334,334,334,334,334,334,334,334,247.5
56,IRN004,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
57,IRQ001,1,-14,-14,-14,2,-14,-14,-14,-14,2,154,334,334,334,334,334,334,334,334,334,40.8
58,IRQ002,1,-15,-15,-15,2,-15,-15,154,154,154,237,334,334,334,334,334,334,334,334,334,97.5
59,IRQ003,154,2,2,2,2,2,2,2,2,2,593,334,334,334,334,334,334,334,334,334,94.3
60,JOR002,2,2,2,2,2,2,2,2,2,2,89,334,334,334,334,334,334,334,334,334,43.9
61,KEN001,-7,90,90,90,90,90,90,90,90,90,463,337,337,337,337,337,337,337,337,337,152
62,KEN002,593,90,90,90,593,184,184,90,184,184,593,337,337,337,337,337,337,337,337,337,252.9
63,KEN003,-7,90,90,463,463,90,90,90,90,463,463,337,337,337,337,337,337,337,337,337,263.9
64,KEN005,117,117,117,117,117,117,117,117,117,117,154,154,154,154,154,154,154,154,154,154,124.4
65,LBN002,117,117,117,117,0,0,0,0,0,0,117,337,337,337,337,337,337,337,337,337,68.8
66,LBN004,154,154,0,154,0,0,0,0,0,0,154,154,154,154,154,154,154,154,154,154,46.2
67,LBN005,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,36
68,LSO002,428,-5,-5,-9,609,-5,-5,-5,-5,-5,609,338,338,338,338,338,338,338,338,338,151.7
69,REG012,-6,-5,-5,35,-5,-5,-5,-5,-5,-5,230,230,230,230,230,230,230,230,230,230,46
70,LBY001,154,154,154,2,2,154,154,154,154,154,154,337,337,337,337,337,337,337,337,337,141.9
71,LBY002,2,2,-9,-9,2,-7,2,2,2,2,154,337,337,337,337,337,337,337,337,337,47.6
72,MDG002,371,125,125,-9,-5,125,125,125,125,125,454,338,338,338,338,338,338,338,338,338,152.8
73,MDG004,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236
74,MDG005,236,125,125,236,-5,125,125,125,125,125,236,236,236,236,236,236,236,236,236,236,145.3
75,MWI002,555,-5,-5,398,-5,-5,-5,-5,-5,-5,397,337,337,337,337,337,337,337,337,337,109.7
76,MLI001,-5,89,89,-5,-5,89,89,89,89,397,615,335,335,335,335,335,335,335,335,335,178.2
77,MRT002,594,-15,-15,-15,460,-15,-15,-15,-15,-15,594,335,335,335,335,335,335,335,335,335,128.4
78,MRT003,2,2,2,35,35,0,35,2,35,35,35,35,35,35,35,35,35,35,35,35,24.9
79,MEX001,306,293,306,92,306,293,306,293,306,306,306,306,306,306,306,306,306,306,306,306,282
80,MEX002,306,293,293,306,237,293,306,293,306,306,306,306,306,306,306,306,306,306,306,306,295.2
81,MEX003,306,293,293,293,-6,293,293,293,306,306,306,306,306,306,306,306,306,306,306,306,268.3
82,MAR002,1,112,112,112,1,306,306,306,306,306,593,337,337,337,337,337,337,337,337,337,268.5
83,MOZ001,428,-16,65,65,-7,-16,-16,-16,-16,-16,428,337,41,337,337,337,337,42,337,337,80.8
84,MOZ004,553,-16,65,-7,33,-16,-16,-16,-16,-16,553,337,41,337,337,337,337,42,337,337,90.1
85,MOZ006,236,-16,-19,64,236,-16,-16,-16,-16,-16,236,236,236,236,236,236,236,236,236,236,67.3
86,MMR001,184,184,184,-2,-2,184,184,40,40,184,184,337,337,337,337,337,337,337,337,337,133.3
87,MMR002,184,184,184,-2,-2,-15,184,184,184,184,184,337,337,337,337,337,337,337,337,337,142.2
88,MMR003,496,184,184,40,-2,184,184,40,40,184,184,337,337,337,337,337,337,337,337,337,137.5
89,NAM002,236,-5,-5,236,155,-5,-5,-5,-5,-5,236,236,236,236,236,236,236,236,236,236,83.3
90,NIC001,237,-6,615,-6,-6,335,335,335,615,615,615,335,335,335,335,335,335,335,335,335,378.8
91,NER001,596,-5,-5,-5,-5,-5,-5,-5,-5,-5,596,335,335,335,-5,335,335,335,335,335,89.1
92,NER002,596,525,335,-5,-5,-5,-5,-5,-5,-5,596,335,335,335,335,335,335,335,335,335,123.1
93,NER003,596,525,237,-5,-5,-5,-5,-5,-5,-5,596,335,335,335,-5,335,335,335,335,335,113.3
94,NER004,289,-15,-5,-5,-5,-15,-15,-15,-15,-15,289,289,289,289,289,289,289,289,289,289,48.8
95,NER005,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
96,NGA001,455,35,35,35,-5,35,35,35,35,35,455,334,334,334,334,334,334,334,334,334,102.9
97,NGA003,456,432,456,334,-5,334,456,334,456,456,456,334,334,334,334,334,334,334,334,334,361.1
98,NGA004,457,125,155,35,-5,155,155,155,155,155,457,334,334,334,334,334,334,334,334,334,175.1
99,NGA007,155,35,35,35,-5,35,35,35,35,35,289,286,286,286,286,286,286,286,286,286,81.5
100,NGA008,264,35,35,35,-5,35,35,35,35,35,245,226,226,226,226,226,226,226,226,226,71.1
101,REG001,125,-6,-6,-6,-6,35,35,35,35,35,518,335,335,335,335,335,335,335,335,335,101
102,PAK001,-6,-6,-6,362,-6,-6,-6,-6,-6,-6,601,337,337,337,337,337,337,337,337,337,125.8
103,PAK004,499,499,581,245,-6,308,581,581,581,581,581,337,337,337,337,337,337,337,337,337,437
104,PSE002,1,-7,35,-7,2,35,35,35,35,35,601,334,334,334,334,334,334,334,334,334,114
105,PER002,237,237,-6,-6,-6,237,237,237,237,237,593,334,334,334,334,334,334,334,334,334,209.4
106,PHL001,117,-7,-2,-2,-2,-2,-2,-2,-2,-2,289,289,289,289,289,289,289,289,289,289,56.2
107,PHL003,306,306,-2,-2,-2,-15,-15,-15,-15,-15,306,334,334,334,334,334,334,334,334,334,55.9
108,PHL004,289,289,-2,-2,117,-2,-2,-2,-2,-2,289,289,289,289,289,289,289,289,289,289,68.1
109,RWA002,593,35,35,35,-5,35,35,35,35,35,593,335,335,335,335,335,335,335,335,335,116.8
110,SEN002,-5,89,89,293,615,89,89,89,89,89,615,335,335,335,335,335,335,335,335,335,239.2
111,SOM001,345,236,236,68,-6,236,65,65,236,236,608,345,345,345,345,345,345,345,345,345,208.9
112,SOM002,68,68,68,68,40,520,520,68,68,68,520,335,335,335,335,335,335,335,335,335,227.5
113,SOM004,306,306,306,294,306,294,294,294,306,306,306,306,306,306,306,306,306,306,306,306,301.2
114,SSD001,460,428,428,40,-6,369,369,369,369,369,460,336,336,336,336,336,336,336,336,336,310.3
115,SDN001,236,236,65,236,-6,65,65,236,236,236,236,336,336,336,336,336,336,336,336,336,170.5
116,SDN005,236,236,184,236,236,184,184,184,184,184,236,236,236,236,236,236,236,236,236,236,204.8
117,SDN006,-6,-16,-6,-6,-6,-16,-16,-16,-16,-16,40,40,40,40,40,40,40,40,40,40,-1.8
118,SYR001,1,40,40,1,1,337,40,337,337,337,609,337,337,337,337,337,337,337,337,337,237.6
119,REG004,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,498,337,337,337,337,337,337,337,337,337,79.5
120,TZA002,434,-5,-5,-9,434,-5,-9,-5,-9,-9,609,338,338,338,338,338,338,338,338,338,133
121,THA001,428,-6,-6,-6,-6,-6,-6,-6,-6,-6,595,334,334,334,334,334,334,334,334,334,88.1
122,THA002,428,428,428,428,-6,184,184,184,184,184,595,334,334,334,334,334,334,334,334,334,269.9
123,THA003,313,-6,-6,-6,-6,-6,-6,-6,-6,-6,595,334,334,334,334,334,334,334,334,334,88.1
124,TTO002,580,306,551,551,-6,-6,237,237,237,237,306,334,334,334,334,334,334,334,334,334,267.8
125,TUN002,1,112,112,112,1,593,593,593,593,593,593,337,337,337,337,337,337,337,337,337,412
126,TUR001,593,593,-6,-6,-6,-6,-6,-6,-6,-6,593,337,337,337,337,337,337,337,337,337,88.2
127,TUR002,593,553,-6,-6,593,-6,-6,-6,-6,-6,593,337,337,337,337,337,337,337,337,337,148.1
128,TUR003,593,593,-6,-6,-6,-6,-6,-6,-6,-6,593,337,337,337,337,337,337,337,337,337,88.2
129,TUR004,593,593,593,593,-6,593,593,593,593,593,593,337,337,337,337,337,337,337,337,337,507.5
130,REG006,501,501,501,501,-5,501,501,501,501,501,501,337,337,337,337,337,337,337,337,337,434
131,UGA001,117,-16,117,40,117,40,40,40,40,40,65,117,117,117,117,117,117,117,117,117,65.6
132,UGA005,306,117,40,40,117,40,40,40,40,40,65,306,306,306,306,306,306,306,306,306,76.8
133,UGA006,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
134,UKR002,593,184,184,184,-6,184,184,184,184,184,184,337,337,337,337,337,337,337,337,337,180.3
135,VUT002,154,154,154,90,168,154,154,154,154,154,168,168,168,168,168,168,168,168,168,168,151.8
136,VEN001,-7,-6,-6,-6,237,-6,-6,-6,-6,-6,460,334,334,334,334,334,334,334,334,334,98.9
137,REG002,237,-6,-6,-6,306,-6,-6,-6,-6,-6,519,334,334,334,334,334,334,334,334,334,111.7
138,YEM001,-19,-19,-19,-19,-19,525,-19,-19,-19,-19,611,532,532,532,532,532,532,532,532,532,153.5
139,YEM002,-19,-19,-19,-19,-19,525,525,85,85,525,581,532,532,532,532,532,532,532,532,532,280.1
140,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,MIN,-7
142,,,,,,,,,,,,,,,,,,,,,MAX,507.5
