,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
143,ZMB002,134,134,134,609,182,134,134,134,134,134,807,155,155,155,155,155,155,155,155,155,255.7
144,ZWE001,206,91,91,457,35,91,91,91,91,91,155,155,155,155,155,155,155,155,155,155,134.8
145,0,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316
146,0,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316
147,0,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316
148,0,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316
149,0,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316,44316
150,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,MIN,0
152,,,,,,,,,,,,,,,,,,,,,MAX,751
