,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
76,NGA007,581,112,4,4,4,4,4,4,4,4,715,173,173,173,173,173,173,173,173,173,92
77,NGA008,154,154,4,4,154,4,4,4,4,4,671,173,173,173,173,173,173,173,173,173,102.6
78,NIC001,663,420,1041,420,306,761,761,761,1041,1041,1041,175,175,175,169,175,175,175,175,175,734.8
79,PAK001,204,76,76,76,8,76,76,76,76,76,1027,172,172,172,172,172,172,172,172,172,173.9
80,PAK004,925,925,1007,671,8,734,1007,1007,1007,1007,1007,172,172,172,172,172,172,172,172,172,762.7
81,PER002,8,8,8,8,8,8,8,8,8,8,8,182,182,182,182,182,182,182,182,182,25.4
82,PHL003,732,127,9,9,8,9,272,9,272,272,732,182,182,182,182,182,182,182,182,182,177.4
83,PRK001,252,252,252,166,9,610,610,610,610,610,1037,184,184,184,184,184,184,184,184,184,469.8
84,PSE002,5,5,5,5,5,5,5,5,5,5,1027,181,181,181,181,181,181,181,181,181,124.8
85,REG001,551,249,249,249,249,249,249,249,249,249,944,172,172,172,172,172,172,172,172,172,310.8
86,REG002,663,306,306,306,732,306,306,306,306,306,945,168,168,168,168,168,168,168,168,168,398.7
87,REG003,743,743,420,743,8,743,950,950,950,950,950,172,172,172,172,172,172,172,172,172,683.6
88,REG004,275,8,8,8,365,8,8,8,8,8,924,172,172,172,172,172,172,172,172,172,151.7
89,REG006,76,8,8,8,8,8,8,8,8,8,927,172,172,172,172,172,172,172,172,172,116.3
90,REG007,949,949,949,949,244,949,949,949,949,949,949,173,173,173,173,173,173,173,173,173,800.9
91,REG008,949,949,949,949,244,949,949,949,949,949,949,173,173,173,173,173,173,173,173,173,800.9
92,REG011,260,9,9,9,9,9,9,9,9,9,260,173,173,173,173,173,173,173,173,173,50.5
93,REG012,9,9,9,9,9,9,9,9,9,9,79,170,170,170,170,170,170,170,170,170,32.1
94,REG013,370,307,307,307,391,391,391,391,391,391,391,174,174,174,174,174,174,174,174,174,352.5
95,RWA002,1019,305,305,305,396,305,305,305,305,305,1019,172,172,172,172,172,172,172,172,172,372.2
96,SDN001,155,155,155,9,9,155,155,155,155,155,155,177,177,177,177,177,177,177,177,177,128
97,SDN005,155,155,155,9,9,9,9,9,9,9,78,177,177,177,177,177,177,177,177,177,47.3
98,SDN006,78,78,9,9,78,9,9,9,9,9,78,177,177,177,177,177,177,177,177,177,39.6
99,SDN007,155,155,155,9,9,9,9,9,9,9,155,177,177,177,177,177,177,177,177,177,55
100,SDN008,214,127,9,9,9,9,9,9,9,9,214,177,177,177,177,177,177,177,177,177,46.3
101,SEN002,421,305,305,719,1041,305,305,305,305,305,1041,174,174,174,174,174,174,174,174,174,480.5
102,SLV001,14,14,14,14,14,14,14,14,14,14,14,180,180,180,180,181,181,180,180,180,30.6
103,SOM001,771,11,11,11,11,11,11,11,11,11,1034,181,181,181,181,181,181,181,181,181,130.3
104,SOM002,190,190,190,190,190,190,190,190,190,190,190,180,180,180,180,180,180,180,180,180,189
105,SOM005,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4.9
106,SSD001,886,854,854,281,366,281,281,281,281,281,886,180,180,180,180,180,180,180,180,180,397.2
107,SWZ001,142,9,9,656,9,9,9,9,9,9,142,174,174,174,174,174,174,174,174,174,103.5
108,SYR001,276,276,276,153,9,153,153,153,153,153,1035,181,181,181,181,181,181,181,181,181,241.9
109,TCD001,343,249,343,8,8,343,343,343,343,343,343,173,173,173,173,173,173,173,173,173,259
110,TCD003,1019,249,249,249,249,411,411,411,411,411,1019,173,173,173,173,173,173,173,173,173,399.4
111,TCD004,616,616,616,249,1019,616,616,616,616,616,1019,173,173,173,173,173,173,173,173,173,615.6
112,TCD005,616,616,616,249,249,616,616,616,616,616,1019,172,172,172,172,172,172,172,172,172,538.5
113,TCD006,1019,616,616,1019,249,489,489,489,489,489,761,172,172,172,172,172,172,172,172,172,526.2
114,THA001,854,9,9,9,280,306,41,9,306,306,1021,183,183,183,183,183,183,183,183,183,247
115,THA002,854,854,34,854,280,610,610,610,610,610,1021,183,183,183,183,183,183,183,183,183,542.2
116,THA003,739,9,9,9,306,306,306,9,306,306,1021,183,183,183,183,183,183,183,183,183,276.1
117,TTO002,1006,732,977,977,366,420,663,663,663,663,732,176,176,176,176,177,176,176,176,176,630
118,TUN002,427,538,538,538,117,1019,1019,1019,1019,1019,1019,177,177,177,177,177,177,177,177,177,748.4
119,TUR001,1019,1019,8,8,8,8,8,8,8,8,1019,174,174,174,174,174,174,174,174,174,125.7
120,TUR002,1019,979,8,8,1019,8,8,8,8,8,1019,174,174,174,174,174,174,174,174,174,226.8
121,TUR003,1019,1019,8,8,8,8,8,8,8,8,1019,174,174,174,174,174,174,174,174,174,125.7
122,TUR004,1019,1019,1019,1019,8,1019,1019,1019,1019,1019,1019,174,174,174,174,174,174,174,174,174,833.4
123,TZA002,142,142,142,9,9,9,9,9,9,9,142,183,183,183,183,183,183,183,183,183,53
124,UGA005,732,74,74,74,543,74,74,74,74,74,491,172,172,172,172,172,172,172,172,172,172.4
125,UKR002,1019,610,610,260,244,260,260,260,260,260,610,184,184,184,184,184,184,184,184,184,320.8
126,VEN001,419,306,306,306,663,306,306,306,390,390,886,174,174,174,174,175,175,174,174,174,403.3
127,YEM001,62,62,62,62,62,62,62,62,62,62,1037,167,167,167,167,167,167,167,167,167,170
128,YEM002,62,62,62,62,62,63,63,63,63,63,1007,167,167,167,167,167,167,167,167,167,167.5
129,ZMB002,79,9,9,823,9,9,9,9,9,9,79,175,175,175,175,175,175,175,175,175,114
130,ZWE001,146,146,9,146,9,146,146,146,146,146,146,184,184,184,184,184,184,184,184,184,122.4
